# Transit observable posteriors (photo-ring pipeline, step 1)
# Derived from a TTV-fit MCMC posterior via asterodensity profiling (Zuluaga+2015 Eq.1-4)
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.09445817 0.00892235 125.85560231 2225.26373316 130.17802962 0.21995821 89.89986394 8.47186065 6.94118587
0.09445817 0.00892235 125.85560231 2225.26373316 130.17802962 0.21995821 89.89986394 8.47186065 6.94118587
0.09549662 0.00911960 123.76644424 2116.27730558 130.17802962 0.29029138 89.86561393 8.48797931 6.88345716
0.09508292 0.00904076 124.93001892 2176.52795686 130.17802962 0.26640751 89.87781930 8.45547478 6.88428832
0.09480668 0.00898831 123.80656128 2118.33585149 130.17802962 0.27162598 89.87429556 8.51929128 6.93603455
0.09496198 0.00901778 124.19121961 2138.14182448 130.17802962 0.26951166 89.87566035 8.49850482 6.91855146
0.09491353 0.00900858 125.44940239 2203.78703154 130.17802962 0.24892138 89.88631150 8.45264591 6.89835825
0.09529514 0.00908116 127.79988922 2329.99647912 130.17802962 0.18423315 89.91740380 8.40181500 6.89259177
0.09483103 0.00899292 128.25427684 2354.93758650 130.17802962 0.15227993 89.93197108 8.40693493 6.91872705
0.09590735 0.00919822 124.27036988 2142.23250936 130.17802962 0.29757085 89.86280261 8.44074951 6.83204592
0.09599627 0.00921528 122.26478742 2040.17783040 130.17802962 0.34414585 89.83872600 8.46394884 6.79946877
0.09565461 0.00914980 123.28036635 2091.44082693 130.17802962 0.31566653 89.85329067 8.46386486 6.83645954
0.09649120 0.00931055 123.34724841 2094.84661877 130.17802962 0.32896041 89.84719509 8.43335707 6.78462514
0.09548701 0.00911777 122.57576307 2055.78479347 130.17802962 0.32137834 89.84977745 8.49701709 6.85977392
0.09575046 0.00916815 124.30640608 2144.09667790 130.17802962 0.30480881 89.85950623 8.42044448 6.81093926
0.09616659 0.00924801 123.37297649 2096.15773741 130.17802962 0.32083152 89.85100212 8.44918979 6.81126072
0.09428795 0.00889022 127.03132083 2288.21207993 130.17802962 0.17144530 89.92267187 8.46113860 6.96239559
0.09666134 0.00934342 119.28822778 1894.77040216 130.17802962 0.39992992 89.80790779 8.51321348 6.75281093
0.09488509 0.00900318 122.75502349 2064.81741232 130.17802962 0.29972883 89.86010174 8.53138713 6.91904514
0.09587123 0.00919129 122.18816682 2036.34463211 130.17802962 0.33392182 89.84341909 8.49525611 6.83849301
0.09587123 0.00919129 122.18816682 2036.34463211 130.17802962 0.33392182 89.84341909 8.49525611 6.83849301
0.09474052 0.00897577 127.57416353 2317.67225069 130.17802962 0.17006416 89.92362120 8.43040680 6.93124416
0.09644903 0.00930242 121.09003057 1981.93313804 130.17802962 0.37218028 89.82389638 8.47040053 6.76198907
0.09496470 0.00901829 122.35254118 2044.57390720 130.17802962 0.31436209 89.85278899 8.52537862 6.89822335
0.09395814 0.00882813 127.62047868 2320.19742457 130.17802962 0.12867673 89.94223000 8.46563464 6.98885678
0.09603810 0.00922332 125.49535770 2206.20982878 130.17802962 0.27390648 89.87494599 8.41007346 6.82674379
0.09563288 0.00914565 123.94944324 2125.67846925 130.17802962 0.30349285 89.85970993 8.44676398 6.83532708
0.09446648 0.00892392 127.94934773 2338.18064646 130.17802962 0.15998691 89.92835777 8.41547588 6.92760520
0.09547785 0.00911602 125.32853306 2197.42318190 130.17802962 0.26380034 89.87939971 8.43697824 6.86546002
0.09539084 0.00909941 126.71018629 2270.90214703 130.17802962 0.22968951 89.89613900 8.40617773 6.86722768
0.09589236 0.00919534 123.27866335 2091.35415427 130.17802962 0.31664824 89.85283238 8.46359860 6.83155130
0.09578305 0.00917439 124.09670078 2133.26368033 130.17802962 0.29397879 89.86426908 8.45959661 6.85262628
0.09577887 0.00917359 122.02472567 2028.18400122 130.17802962 0.34017347 89.84027394 8.48937509 6.82799643
0.09577887 0.00917359 122.02472567 2028.18400122 130.17802962 0.34017347 89.84027394 8.48937509 6.82799643
0.09516082 0.00905558 123.45520014 2100.35157277 130.17802962 0.29866729 89.86138784 8.48773780 6.88044488
0.09525425 0.00907337 122.29678770 2041.78017255 130.17802962 0.31541903 89.85222671 8.52914357 6.89566645
0.09602100 0.00922003 121.47899253 2001.09348106 130.17802962 0.35045757 89.83470584 8.50165115 6.82173218
0.09543071 0.00910702 123.99957760 2128.25885967 130.17802962 0.28476302 89.86842105 8.48353249 6.88593727
0.09476479 0.00898037 128.10053808 2346.47912304 130.17802962 0.15782086 89.92941114 8.41035125 6.92007407
0.09468446 0.00896515 126.22572932 2244.95426995 130.17802962 0.22169323 89.89937002 8.44602305 6.91555605
0.09487007 0.00900033 125.67960157 2215.94112919 130.17802962 0.22560643 89.89714876 8.47776403 6.93619679
0.09608137 0.00923163 121.84577991 2019.27425917 130.17802962 0.34527049 89.83764256 8.49074653 6.81831388
0.09548663 0.00911770 125.80377338 2222.51568945 130.17802962 0.26068678 89.88127333 8.41124532 6.84690778
0.09499565 0.00902417 125.94961672 2230.25428968 130.17802962 0.24338161 89.88928313 8.42983171 6.88264930
0.09529225 0.00908061 126.70414124 2270.57714402 130.17802962 0.21914466 89.90090245 8.42311251 6.88954803
0.09543181 0.00910723 124.96932064 2178.58274421 130.17802962 0.26973818 89.87633068 8.44898856 6.87099378
0.09517085 0.00905749 124.32691815 2145.15825935 130.17802962 0.27136598 89.87494150 8.48717285 6.90460428
0.09494967 0.00901544 126.58399978 2264.12435077 130.17802962 0.21330249 89.90345274 8.43760550 6.91015335
0.09479514 0.00898612 125.06960500 2183.83170777 130.17802962 0.25360180 89.88382211 8.46857267 6.90953338
0.09669381 0.00934969 119.39126835 1899.68472451 130.17802962 0.39779061 89.80910023 8.51311350 6.75545059
0.09566092 0.00915101 124.03556490 2130.11239451 130.17802962 0.29392951 89.86422494 8.46285991 6.85717524
0.09510701 0.00904534 126.93505662 2283.01400652 130.17802962 0.21688010 89.90210490 8.40991188 6.88291461
0.09607555 0.00923051 122.52288419 2053.12535953 130.17802962 0.33900461 89.84146995 8.46048226 6.80148093
0.09616562 0.00924783 121.72854858 2013.45145922 130.17802962 0.35653590 89.83218373 8.46855092 6.78536242
0.09494433 0.00901443 124.88618764 2174.23787788 130.17802962 0.25211046 89.88433569 8.48505046 6.92189922
0.09637979 0.00928906 119.29815667 1895.24357209 130.17802962 0.39080644 89.81230557 8.53938827 6.79187364
0.09629039 0.00927184 122.86233878 2070.23748168 130.17802962 0.33221789 89.84507290 8.45659968 6.80278471
0.09493528 0.00901271 123.15294598 2084.96250053 130.17802962 0.29697538 89.86183479 8.51053836 6.90402228
0.09600114 0.00921622 119.61708877 1910.48449702 130.17802962 0.38402669 89.81605349 8.53454848 6.80399129
0.09667789 0.00934661 120.64247800 1960.03839953 130.17802962 0.38251946 89.81833275 8.47259789 6.74581847
0.09644670 0.00930197 121.78994242 2016.49945087 130.17802962 0.35771899 89.83171174 8.46338103 6.77528727
0.09536424 0.00909434 127.50561349 2313.93815997 130.17802962 0.19893651 89.91060608 8.40138124 6.88309832
0.09452777 0.00893550 126.73969408 2272.48903419 130.17802962 0.17686883 89.92004209 8.47565485 6.96815893
0.09555753 0.00913124 124.66809363 2162.86686903 130.17802962 0.27910410 89.87172740 8.45110841 6.86275503
0.09451103 0.00893234 125.06452645 2183.56569019 130.17802962 0.23589171 89.89193093 8.49890301 6.95170478
0.09556875 0.00913339 123.85539788 2120.84362990 130.17802962 0.29975578 89.86133218 8.46123494 6.85167858
0.09558075 0.00913568 122.33126927 2043.50769870 130.17802962 0.32474828 89.84789884 8.50634295 6.86219213
0.09541119 0.00910329 126.12530186 2239.60015373 130.17802962 0.24954915 89.88663557 8.41022037 6.85588930
0.09563799 0.00914663 123.83018700 2119.54879425 130.17802962 0.30638892 89.85823481 8.44820223 6.83353629
0.09531898 0.00908571 124.56182427 2157.34058090 130.17802962 0.27644432 89.87284141 8.46191613 6.87746330
0.09598485 0.00921309 124.40174275 2149.03370050 130.17802962 0.30087140 89.86142736 8.42499147 6.81492003
0.09525555 0.00907362 125.61438243 2212.49315224 130.17802962 0.24954118 89.88617811 8.44317800 6.88507530
0.09561100 0.00914146 124.19985761 2138.58800448 130.17802962 0.28428372 89.86885435 8.47237897 6.87458397
0.09601173 0.00921825 120.83475792 1969.42506892 130.17802962 0.36387953 89.82746030 8.50882250 6.81067472
0.09491841 0.00900950 124.83513367 2171.57245667 130.17802962 0.25988068 89.88072206 8.47342376 6.90669182
0.09491679 0.00900920 124.88316670 2174.08010027 130.17802962 0.25852595 89.88138949 8.47277981 6.90727339
0.09499960 0.00902492 124.49050404 2153.63702369 130.17802962 0.27217969 89.87473133 8.47294252 6.89491875
0.09533900 0.00908953 123.76841131 2116.37821162 130.17802962 0.29924425 89.86147152 8.46643085 6.85989278
0.09518778 0.00906071 124.79971769 2169.72474210 130.17802962 0.26258173 89.87944816 8.47275177 6.89992046
0.09518778 0.00906071 124.79971769 2169.72474210 130.17802962 0.26258173 89.87944816 8.47275177 6.89992046
0.09514474 0.00905252 125.29331924 2195.57145846 130.17802962 0.26027145 89.88097956 8.44352749 6.87862799
0.09603628 0.00922297 122.32504772 2043.19592732 130.17802962 0.34610721 89.83788677 8.45483179 6.78918059
0.09646815 0.00930610 120.19155763 1938.14258086 130.17802962 0.38310072 89.81737410 8.50074177 6.77079345
0.09471407 0.00897075 127.30103113 2302.81790196 130.17802962 0.17590224 89.92082971 8.44098779 6.93744807
0.09549920 0.00912010 122.43285069 2048.60259021 130.17802962 0.32287172 89.84890323 8.50330760 6.86305234
0.09472742 0.00897328 128.36016020 2360.77492695 130.17802962 0.13942881 89.93776352 8.41257386 6.93008820
0.09538182 0.00909769 126.05458148 2235.83493178 130.17802962 0.24348181 89.88932978 8.42575678 6.87353387
0.09612479 0.00923997 121.63767390 2008.94548585 130.17802962 0.35499955 89.83278203 8.47883495 6.79617320
0.09503254 0.00903118 125.13628261 2187.32632956 130.17802962 0.24399253 89.88828379 8.48381614 6.92572268
0.09574749 0.00916758 124.53139554 2155.75994140 130.17802962 0.29161342 89.86583116 8.43500931 6.83547053
0.09493976 0.00901356 125.24486621 2193.02525033 130.17802962 0.25114780 89.88510732 8.46251770 6.90432595
0.09397506 0.00883131 126.49879344 2259.55533960 130.17802962 0.17920695 89.91883081 8.48436100 6.98217600
0.09563798 0.00914662 127.20781698 2297.76299986 130.17802962 0.21895516 89.90138017 8.39282160 6.85985241
0.09613617 0.00924216 120.95436174 1975.27894723 130.17802962 0.36507566 89.82706431 8.49802577 6.79848858
0.09685148 0.00938021 118.68211709 1866.03457805 130.17802962 0.40632821 89.80383787 8.53721592 6.75877873
0.09530345 0.00908275 124.79100321 2169.27025340 130.17802962 0.27106824 89.87554328 8.45730619 6.87856405
0.09530345 0.00908275 124.79100321 2169.27025340 130.17802962 0.27106824 89.87554328 8.45730619 6.87856405
0.09450139 0.00893051 129.30703675 2413.40556997 130.17802962 0.06616823 89.97068094 8.40240010 6.94553416
0.09501524 0.00902790 125.96110852 2230.86481901 130.17802962 0.23908891 89.89124585 8.43687550 6.89123400
0.09382552 0.00880323 128.43479314 2364.89522494 130.17802962 0.03266104 89.98542965 8.46595567 7.01212321
0.09494143 0.00901388 126.28057541 2247.88189320 130.17802962 0.21935860 89.90047299 8.44820159 6.91508405
0.09626739 0.00926741 119.32212415 1896.38608810 130.17802962 0.39258699 89.81148829 8.53099332 6.78441137
0.09579560 0.00917680 124.77595083 2168.48537138 130.17802962 0.28380117 89.86968143 8.43581636 6.84256589
0.09456727 0.00894297 124.73985638 2166.60405534 130.17802962 0.25636705 89.88224485 8.48381152 6.92322131
0.09498797 0.00902271 124.63538194 2161.16477044 130.17802962 0.26164955 89.87971774 8.48411511 6.91293516
0.09470576 0.00896918 126.50465434 2259.86942059 130.17802962 0.20373325 89.90772624 8.45553872 6.93426628
0.09513852 0.00905134 125.51560551 2207.27787094 130.17802962 0.24635929 89.88754102 8.45473033 6.89864151
0.09572266 0.00916283 125.62315390 2212.95667052 130.17802962 0.26784206 89.87783915 8.41118658 6.83749196
0.09629183 0.00927212 120.82905959 1969.14645902 130.17802962 0.37025788 89.82442761 8.49301411 6.78514261
0.09467137 0.00896267 127.07090781 2290.35198465 130.17802962 0.19272041 89.91310308 8.43345366 6.92298228
0.09492757 0.00901124 125.34352505 2198.21185354 130.17802962 0.25107188 89.88523245 8.45589919 6.89916594
0.09503239 0.00903115 128.68349403 2378.65998050 130.17802962 0.14471966 89.93556417 8.38846182 6.90379009
0.09551758 0.00912361 124.91065364 2175.51596913 130.17802962 0.28073658 89.87122768 8.43093318 6.84553262
0.09527586 0.00907749 123.67642156 2111.66278128 130.17802962 0.29507918 89.86329805 8.48164094 6.87717971
0.09459394 0.00894801 128.48796688 2367.83373703 130.17802962 0.12639496 89.94363753 8.41550474 6.93921170
0.09693185 0.00939578 119.46524987 1903.21836634 130.17802962 0.39804870 89.80909467 8.50913147 6.74800529
0.09555732 0.00913120 124.12943368 2134.95219404 130.17802962 0.29228474 89.86508681 8.45925712 6.85738125
0.09395399 0.00882735 128.68528173 2378.75911653 130.17802962 0.02560011 89.98860182 8.45192293 6.99923554
0.09499264 0.00902360 124.90554170 2175.24888302 130.17802962 0.25173609 89.88452534 8.48483557 6.92129001
0.09499969 0.00902494 127.43076882 2309.86576760 130.17802962 0.19797232 89.91098709 8.40480925 6.89174869
0.09529086 0.00908035 124.58759285 2158.67974948 130.17802962 0.28111249 89.87072089 8.45012707 6.86420733
0.09522321 0.00906746 124.91721580 2175.85885856 130.17802962 0.26255844 89.87957223 8.46511832 6.89319167
0.09566913 0.00915258 123.94658496 2125.53141825 130.17802962 0.29235151 89.86485692 8.47251934 6.86636663
0.09416044 0.00886619 127.48972799 2313.07341024 130.17802962 0.14215161 89.93611494 8.46279696 6.97853854
0.09560614 0.00914053 121.48287737 2001.28546942 130.17802962 0.34592953 89.83684673 8.51021889 6.84066114
0.09398638 0.00883344 126.71521216 2271.17237897 130.17802962 0.16192426 89.92678401 8.49136950 6.99616085
0.09599877 0.00921576 121.49170895 2001.72197013 130.17802962 0.35383245 89.83313154 8.49119639 6.80953157
0.09488603 0.00900336 125.27799104 2194.76574823 130.17802962 0.24790143 89.88662242 8.46587349 6.91033498
0.09510546 0.00904505 126.30438323 2249.15351992 130.17802962 0.23644868 89.89273912 8.41929651 6.87742899
0.09622923 0.00926006 121.10081783 1982.46286471 130.17802962 0.36362020 89.82796207 8.49277049 6.79469631
0.09602408 0.00922062 123.61300434 2108.41607218 130.17802962 0.32188587 89.85080273 8.42898250 6.79603481
0.09541720 0.00910444 123.69276791 2112.50018950 130.17802962 0.30499436 89.85872329 8.45899746 6.84704091
0.09614540 0.00924394 120.43852573 1950.11456041 130.17802962 0.37220818 89.82293048 8.51347347 6.80121586
0.09528660 0.00907954 124.39057542 2148.45500753 130.17802962 0.28123603 89.87045923 8.46321375 6.87479236
0.09468033 0.00896437 125.83024969 2223.91921837 130.17802962 0.22218653 89.89882912 8.47172878 6.93633960
0.09611094 0.00923731 123.35404944 2095.19315063 130.17802962 0.32116876 89.85082261 8.44918429 6.81175290
0.09493975 0.00901356 127.64789220 2321.69291613 130.17802962 0.18526373 89.91684286 8.40763641 6.90195320
0.09566902 0.00915256 124.98583986 2179.44679395 130.17802962 0.28516192 89.86927648 8.41769594 6.82854763
0.09440177 0.00891169 127.20692015 2297.71440166 130.17802962 0.17363362 89.92179296 8.44762807 6.94855790
0.09496317 0.00901800 125.56148318 2209.69912633 130.17802962 0.23980703 89.89057202 8.46203109 6.91203446
0.09404845 0.00884511 128.46282575 2366.44407272 130.17802962 0.07815236 89.96514322 8.44797365 6.98728118
0.09459804 0.00894879 127.01242318 2287.19102274 130.17802962 0.19634040 89.91143008 8.43163521 6.92052244
0.09606658 0.00922879 123.20584373 2087.65030953 130.17802962 0.32200894 89.85025244 8.45689236 6.81774859
0.09567203 0.00915314 125.26096013 2193.87076774 130.17802962 0.26345211 89.87949394 8.44380360 6.86839443
0.09519417 0.00906193 124.90051816 2174.98643618 130.17802962 0.26156110 89.88001364 8.46796880 6.89675777
0.09550987 0.00912213 123.06154095 2080.32352142 130.17802962 0.31714910 89.85233953 8.47407974 6.84539073
0.09580160 0.00917795 122.83015292 2068.61090706 130.17802962 0.32299259 89.84933558 8.47806267 6.83785750
0.09578242 0.00917427 122.90775008 2072.53387946 130.17802962 0.32296047 89.84944567 8.47262768 6.83380585
0.09476634 0.00898066 124.86784791 2173.28014782 130.17802962 0.25625309 89.88241784 8.47696460 6.91473959
0.09568838 0.00915627 125.07760463 2184.25077788 130.17802962 0.27548691 89.87380434 8.43203737 6.84845678
0.09450119 0.00893047 127.97723096 2339.70961629 130.17802962 0.14121384 89.93677814 8.43418075 6.95042802
0.09642627 0.00929803 124.10209749 2133.54200594 130.17802962 0.31251361 89.85571775 8.42183211 6.79395877
0.09564028 0.00914706 122.46874181 2050.40475810 130.17802962 0.32895595 89.84610106 8.48662156 6.84072722
0.09430860 0.00889411 129.10846962 2402.30437645 130.17802962 0.05514858 89.97552615 8.41854758 6.96340316
0.09456271 0.00894211 125.03966084 2182.26352461 130.17802962 0.22844462 89.89532185 8.51386940 6.96837401
0.09451466 0.00893302 128.89430012 2390.36912538 130.17802962 0.08220156 89.96345996 8.42100507 6.95750305
0.09589705 0.00919624 123.76892012 2116.40431341 130.17802962 0.31160328 89.85575077 8.44223987 6.81946995
0.09456902 0.00894330 128.64493850 2376.52257292 130.17802962 0.10593414 89.95281913 8.42192398 6.95140197
0.09579298 0.00917630 122.17573073 2035.72292933 130.17802962 0.33576203 89.84254016 8.49064521 6.83390314
0.09603741 0.00922318 122.02197393 2028.04679361 130.17802962 0.34563906 89.83770394 8.47711080 6.80761382
0.09587430 0.00919188 121.18142195 1986.42405334 130.17802962 0.35297257 89.83311083 8.51426371 6.83107459
0.09553075 0.00912612 125.11370145 2186.14241783 130.17802962 0.26035924 89.88076848 8.45863781 6.88508993
0.09689665 0.00938896 121.02989580 1978.98184840 130.17802962 0.38120467 89.81953669 8.45140593 6.72728095
0.09605605 0.00922676 123.88096346 2122.15722126 130.17802962 0.30473305 89.85905877 8.45209364 6.83194250
0.09553302 0.00912656 123.64678595 2110.14514182 130.17802962 0.29997200 89.86099804 8.47471717 6.86293222
0.09558584 0.00913665 123.60398006 2107.95433591 130.17802962 0.30765770 89.85738723 8.46024660 6.84280444
0.09549262 0.00911884 123.79861486 2117.92798694 130.17802962 0.29500908 89.86346543 8.47523465 6.86874386
0.09456727 0.00894297 129.31138471 2413.64903134 130.17802962 0.06127660 89.97284933 8.40481889 6.94744675
0.09448174 0.00892680 128.97791319 2395.02400433 130.17802962 0.05391056 89.97605135 8.42888222 6.96969033
0.09581247 0.00918003 123.21751213 2088.24350827 130.17802962 0.31327735 89.85432680 8.47528955 6.84574026
0.09583200 0.00918377 122.47570843 2050.75468943 130.17802962 0.33026672 89.84549661 8.48441416 6.83450021
0.09521298 0.00906551 122.44562226 2049.24375604 130.17802962 0.32148546 89.84956766 8.50345310 6.86911532
0.09563949 0.00914691 124.26943098 2142.18395384 130.17802962 0.29228396 89.86523916 8.45041102 6.84896308
0.09599724 0.00921547 123.14925934 2084.77526280 130.17802962 0.32494440 89.84881790 8.45287004 6.81239686
0.09569708 0.00915793 123.76966526 2116.44253814 130.17802962 0.29879976 89.86167870 8.47034917 6.85802571
0.09554343 0.00912855 124.96745259 2178.48504879 130.17802962 0.27832399 89.87239235 8.43238031 6.84844376
0.09538547 0.00909839 124.38852547 2148.34878976 130.17802962 0.28486389 89.86878603 8.45641295 6.86451897
0.09555709 0.00913116 125.48365764 2205.59282440 130.17802962 0.27420347 89.87479873 8.40631230 6.83063214
0.09533020 0.00908785 122.34279159 2044.08518391 130.17802962 0.31987486 89.85019550 8.51560585 6.87883259
0.09650113 0.00931247 121.43887232 1999.11146464 130.17802962 0.36568491 89.82746683 8.46552619 6.76589023
0.09638269 0.00928962 119.65729100 1912.41143427 130.17802962 0.38628211 89.81503532 8.52803360 6.78936995
0.09564287 0.00914756 123.73789305 2114.81305644 130.17802962 0.30679945 89.85793898 8.45358300 6.83740276
0.09606685 0.00922884 121.92464010 2023.19749945 130.17802962 0.34377553 89.83845010 8.48916715 6.81905870
0.09512840 0.00904941 122.87718024 2070.98781108 130.17802962 0.30883553 89.85599449 8.50363548 6.88376262
0.09490153 0.00900630 123.16335362 2085.49114478 130.17802962 0.29226047 89.86403986 8.52017215 6.91683323
0.09614303 0.00924348 120.85398607 1970.36538820 130.17802962 0.36526934 89.82682885 8.50458087 6.80336958
0.09618465 0.00925149 120.84580280 1969.96516320 130.17802962 0.36165676 89.82852994 8.51596818 6.81651350
0.09525892 0.00907426 125.54417263 2208.78533141 130.17802962 0.25706514 89.88268067 8.43375969 6.87151664
0.09514778 0.00905310 124.46046583 2152.07845213 130.17802962 0.27272307 89.87445095 8.47509477 6.89397036
0.09541051 0.00910316 124.78432485 2168.92199776 130.17802962 0.27098617 89.87557431 8.45880650 6.87824327
0.09501547 0.00902794 125.15708328 2188.41727010 130.17802962 0.25010212 89.88550544 8.47102491 6.91093706
0.09539942 0.00910105 123.83105855 2119.59354857 130.17802962 0.29759188 89.86230615 8.46640903 6.86054530
0.09513788 0.00905122 125.35958645 2199.05699218 130.17802962 0.25621112 89.88289826 8.44682368 6.88464005
0.09556345 0.00913237 122.70612774 2062.35102254 130.17802962 0.32347297 89.84895899 8.48341004 6.84534569
0.09554426 0.00912871 122.75619366 2064.87646205 130.17802962 0.32371925 89.84890564 8.47917038 6.84195587
0.09572016 0.00916235 122.90929309 2072.61193764 130.17802962 0.31508104 89.85312068 8.49139631 6.85829669
0.09517344 0.00905798 126.83658746 2277.70502058 130.17802962 0.21679093 89.90206918 8.41711371 6.88789426
0.09438554 0.00890863 129.30685234 2413.39524472 130.17802962 0.06041344 89.97323084 8.40408324 6.94953818
0.09688817 0.00938732 120.21723554 1939.38504997 130.17802962 0.39428931 89.81208057 8.46756024 6.72137722
0.09425799 0.00888457 128.90049026 2390.71353379 130.17802962 0.05923101 89.97367204 8.43009184 6.97303725
0.09575162 0.00916837 124.89193233 2174.53793260 130.17802962 0.27816893 89.87238632 8.43951752 6.85124197
0.09457630 0.00894468 127.48426028 2312.77581767 130.17802962 0.18138062 89.91848133 8.42069728 6.91997169
0.09538391 0.00909809 126.81722544 2276.66208251 130.17802962 0.22830118 89.89685391 8.40135415 6.86433621
0.09417017 0.00886802 127.10936706 2292.43220598 130.17802962 0.17470903 89.92124819 8.45091966 6.95408861
0.09639089 0.00929120 121.02508536 1978.74588889 130.17802962 0.37205355 89.82386187 8.47481390 6.76661276
0.09612544 0.00924010 120.43685525 1950.03341697 130.17802962 0.37458056 89.82179940 8.50631889 6.79260500
0.09434916 0.00890176 126.79060148 2275.22849903 130.17802962 0.17598030 89.92047572 8.47197045 6.96817373
0.09563338 0.00914574 124.87257943 2173.52720825 130.17802962 0.28495213 89.86925417 8.42548721 6.83559534
0.09578190 0.00917417 123.94488501 2125.44396332 130.17802962 0.30316665 89.85985556 8.44907294 6.83524114
0.09504571 0.00903369 126.44785392 2256.82675216 130.17802962 0.21984472 89.90038438 8.43707964 6.90413419
0.09579251 0.00917620 123.52041868 2103.68203323 130.17802962 0.31852859 89.85224820 8.44160895 6.81335950
0.09591538 0.00919976 123.25785108 2090.29512717 130.17802962 0.31835728 89.85201309 8.46104792 6.82733470
0.09482923 0.00899258 124.46925120 2152.53421426 130.17802962 0.27029210 89.87557884 8.47684032 6.90226013
0.09584617 0.00918649 123.36620002 2095.81235162 130.17802962 0.31524092 89.85359042 8.46061969 6.83133225
0.09493119 0.00901193 125.53383058 2208.23951148 130.17802962 0.24314094 89.88902626 8.45766399 6.90650823
0.09528724 0.00907966 125.88180432 2226.65386246 130.17802962 0.24528761 89.88835596 8.43329004 6.87974172
0.09422845 0.00887900 127.95297767 2338.37965546 130.17802962 0.14529774 89.93493743 8.42945020 6.94880758
0.09598872 0.00921383 121.84172070 2019.07245340 130.17802962 0.34896300 89.83590075 8.48016938 6.80682636
0.09697932 0.00940499 119.55515032 1907.51825220 130.17802962 0.39723075 89.80963022 8.50580266 6.74582799
0.09623994 0.00926213 121.67579343 2010.83480330 130.17802962 0.35643347 89.83215920 8.47315302 6.78800270
0.09523987 0.00907063 122.91132910 2072.71493846 130.17802962 0.31558337 89.85288895 8.48597612 6.86081757
0.09574751 0.00916759 123.66859190 2111.26175367 130.17802962 0.31348150 89.85476356 8.44333999 6.82072029
0.09579069 0.00917586 121.36266304 1995.35018351 130.17802962 0.34991526 89.83480343 8.50930722 6.83218524
0.09630005 0.00927370 123.60536907 2108.02540133 130.17802962 0.32636704 89.84871631 8.42066800 6.78022556
0.09665779 0.00934273 120.86340186 1970.82596054 130.17802962 0.37444606 89.82249206 8.48136073 6.76432291
0.09518840 0.00906083 126.03478085 2234.78148395 130.17802962 0.22825443 89.89623481 8.45201377 6.90864246
0.09557468 0.00913452 122.14211523 2034.04306149 130.17802962 0.32819335 89.84604723 8.51070875 6.86201533
0.09616509 0.00924772 122.10758813 2032.31860106 130.17802962 0.34278077 89.83915891 8.47996186 6.81130290
0.09553520 0.00912697 124.76903540 2168.12484077 130.17802962 0.27172404 89.87522022 8.45936535 6.87619476
0.09617087 0.00924884 121.73806594 2013.92376197 130.17802962 0.35308863 89.83381930 8.47756781 6.79680499
0.09479872 0.00898680 126.06921786 2236.61384051 130.17802962 0.22641356 89.89709979 8.44964431 6.91369965
0.09665685 0.00934255 122.48689883 2051.31686256 130.17802962 0.35479928 89.83403507 8.42516986 6.74504978
0.09506163 0.00903671 125.02662439 2181.58103704 130.17802962 0.26223430 89.87982616 8.45702288 6.88928361
0.09429950 0.00889240 128.55132120 2371.33802954 130.17802962 0.10830473 89.95172819 8.42415865 6.95637961
0.09589841 0.00919651 121.61819502 2007.98051148 130.17802962 0.34763257 89.83622594 8.49862342 6.82467913
0.09442035 0.00891520 126.79730557 2275.58942801 130.17802962 0.19709239 89.91094001 8.44344598 6.93237873
0.09628864 0.00927150 121.23791155 1989.20330638 130.17802962 0.36069875 89.82953726 8.49207048 6.79696217
0.09553596 0.00912712 126.33053696 2250.55099993 130.17802962 0.24391375 89.88937562 8.40781988 6.85630781
0.09564838 0.00914861 122.32143665 2043.01498534 130.17802962 0.32599948 89.84730055 8.50443898 6.85823211
0.09657166 0.00932608 121.15960525 1985.35137843 130.17802962 0.36824919 89.82585651 8.47817913 6.77149665
0.09671957 0.00935468 120.21129180 1939.09740454 130.17802962 0.39295358 89.81270793 8.47073325 6.72860982
0.09488810 0.00900375 125.05164072 2182.89082379 130.17802962 0.25419363 89.88353426 8.46942723 6.90838040
0.09484244 0.00899509 124.97145765 2178.69450901 130.17802962 0.25137166 89.88475332 8.47981651 6.91972272
0.09568333 0.00915530 123.80437456 2118.22360904 130.17802962 0.30924598 89.85688302 8.44362521 6.82626613
0.09528421 0.00907908 124.67222778 2163.08204639 130.17802962 0.27589484 89.87320654 8.45527789 6.87306909
0.09543773 0.00910836 125.23635752 2192.57832195 130.17802962 0.25259017 89.88443962 8.46444955 6.89735836
0.09449953 0.00893016 126.56134607 2262.90899252 130.17802962 0.19220975 89.91298440 8.46675438 6.95311093
0.09447562 0.00892564 129.02523277 2397.66103996 130.17802962 0.06433508 89.97143095 8.42139706 6.96192412
0.09534543 0.00909075 125.06596529 2183.64105558 130.17802962 0.26160284 89.88015325 8.45792344 6.88627726
