# rho_grid_gcc rho_cdf
2.552969732851763318e+00 9.992476941145211899e-01
2.553068911800698615e+00 9.992491598911077411e-01
2.553168090749633912e+00 9.992506234324056713e-01
2.553267269698569208e+00 9.992520847391564986e-01
2.553366448647504061e+00 9.992535438121030733e-01
2.553465627596439358e+00 9.992550006519896888e-01
2.553564806545374655e+00 9.992564552595603056e-01
2.553663985494309507e+00 9.992579076355613266e-01
2.553763164443244804e+00 9.992593577807398209e-01
2.553862343392180101e+00 9.992608056958433016e-01
2.553961522341115398e+00 9.992622513816220575e-01
2.554060701290050250e+00 9.992636948388261553e-01
2.554159880238985547e+00 9.992651360682087702e-01
2.554259059187920844e+00 9.992665750705226335e-01
2.554358238136855697e+00 9.992680118465232519e-01
2.554457417085790993e+00 9.992694463969675756e-01
2.554556596034726290e+00 9.992708787226132205e-01
2.554655774983661587e+00 9.992723088242209117e-01
2.554754953932596440e+00 9.992737367025524842e-01
2.554854132881531736e+00 9.992751623583711051e-01
2.554953311830467033e+00 9.992765857924427175e-01
2.555052490779401886e+00 9.992780070055343744e-01
2.555151669728337183e+00 9.992794259984155714e-01
2.555250848677272479e+00 9.992808427718576914e-01
2.555350027626207776e+00 9.992822573266348929e-01
2.555449206575142629e+00 9.992836696635226668e-01
2.555548385524077926e+00 9.992850797832991683e-01
2.555647564473013222e+00 9.992864876867443291e-01
2.555746743421948075e+00 9.992878933746417447e-01
2.555845922370883372e+00 9.992892968477760096e-01
2.555945101319818669e+00 9.992906981069358263e-01
2.556044280268753965e+00 9.992920971529104524e-01
2.556143459217688818e+00 9.992934939864941413e-01
2.556242638166624115e+00 9.992948886084813687e-01
2.556341817115559412e+00 9.992962810196717172e-01
2.556440996064494708e+00 9.992976712208662127e-01
2.556540175013429561e+00 9.992990592128693228e-01
2.556639353962364858e+00 9.993004449964880687e-01
2.556738532911300155e+00 9.993018285725334682e-01
2.556837711860235007e+00 9.993032099418185377e-01
2.556936890809170304e+00 9.993045891051605123e-01
2.557036069758105601e+00 9.993059660633794028e-01
2.557135248707040898e+00 9.993073408172983285e-01
2.557234427655975750e+00 9.993087133677439615e-01
2.557333606604911047e+00 9.993100837155470817e-01
2.557432785553846344e+00 9.993114518615413555e-01
2.557531964502781197e+00 9.993128178065641132e-01
2.557631143451716493e+00 9.993141815514562376e-01
2.557730322400651790e+00 9.993155430970632747e-01
2.557829501349587087e+00 9.993169024442333237e-01
2.557928680298521940e+00 9.993182595938200352e-01
2.558027859247457236e+00 9.993196145466788360e-01
2.558127038196392533e+00 9.993209673036710372e-01
2.558226217145327386e+00 9.993223178656616135e-01
2.558325396094262683e+00 9.993236662335190923e-01
2.558424575043197979e+00 9.993250124081173302e-01
2.558523753992133276e+00 9.993263563903336255e-01
2.558622932941068129e+00 9.993276981810498283e-01
2.558722111890003426e+00 9.993290377811523406e-01
2.558821290838938722e+00 9.993303751915325606e-01
2.558920469787873575e+00 9.993317104130861050e-01
2.559019648736808872e+00 9.993330434467133649e-01
2.559118827685744169e+00 9.993343742933190610e-01
2.559218006634679465e+00 9.993357029538135761e-01
2.559317185583614318e+00 9.993370294291116229e-01
2.559416364532549615e+00 9.993383537201329103e-01
2.559515543481484912e+00 9.993396758278026981e-01
2.559614722430419764e+00 9.993409957530507981e-01
2.559713901379355061e+00 9.993423134968123511e-01
2.559813080328290358e+00 9.993436290600283822e-01
2.559912259277225655e+00 9.993449424436441353e-01
2.560011438226160507e+00 9.993462536486111825e-01
2.560110617175095804e+00 9.993475626758864250e-01
2.560209796124031101e+00 9.993488695264319821e-01
2.560308975072966398e+00 9.993501742012154132e-01
2.560408154021901250e+00 9.993514767012113831e-01
2.560507332970836547e+00 9.993527770273986643e-01
2.560606511919771844e+00 9.993540751807626910e-01
2.560705690868706697e+00 9.993553711622944480e-01
2.560804869817641993e+00 9.993566649729913598e-01
2.560904048766577290e+00 9.993579566138567349e-01
2.561003227715512587e+00 9.993592460858998772e-01
2.561102406664447440e+00 9.993605333901366405e-01
2.561201585613382736e+00 9.993618185275884302e-01
2.561300764562318033e+00 9.993631014992839789e-01
2.561399943511252886e+00 9.993643823062572373e-01
2.561499122460188183e+00 9.993656609495501497e-01
2.561598301409123479e+00 9.993669374302099895e-01
2.561697480358058776e+00 9.993682117492909134e-01
2.561796659306993629e+00 9.993694839078542946e-01
2.561895838255928926e+00 9.993707539069677237e-01
2.561995017204864222e+00 9.993720217477062295e-01
2.562094196153799075e+00 9.993732874311506142e-01
2.562193375102734372e+00 9.993745509583898956e-01
2.562292554051669669e+00 9.993758123305194196e-01
2.562391733000604965e+00 9.993770715486416378e-01
2.562490911949539818e+00 9.993783286138667732e-01
2.562590090898475115e+00 9.993795835273120431e-01
2.562689269847410412e+00 9.993808362901015485e-01
2.562788448796345264e+00 9.993820869033669396e-01
2.562887627745280561e+00 9.993833353682475273e-01
2.562986806694215858e+00 9.993845816858899500e-01
2.563085985643151155e+00 9.993858258574491726e-01
2.563185164592086007e+00 9.993870678840864885e-01
2.563284343541021304e+00 9.993883077669719617e-01
2.563383522489956601e+00 9.993895455072827616e-01
2.563482701438891453e+00 9.993907811062042734e-01
2.563581880387826750e+00 9.993920145649299869e-01
2.563681059336762047e+00 9.993932458846607192e-01
2.563780238285697344e+00 9.993944750666059473e-01
2.563879417234632196e+00 9.993957021119829198e-01
2.563978596183567493e+00 9.993969270220172119e-01
2.564077775132502790e+00 9.993981497979422812e-01
2.564176954081438087e+00 9.993993704410005785e-01
2.564276133030372939e+00 9.994005889524416597e-01
2.564375311979308236e+00 9.994018053335250729e-01
2.564474490928243533e+00 9.994030195855178045e-01
2.564573669877178386e+00 9.994042317096955008e-01
2.564672848826113682e+00 9.994054417073425789e-01
2.564772027775048979e+00 9.994066495797518934e-01
2.564871206723984276e+00 9.994078553282254029e-01
2.564970385672919129e+00 9.994090589540732816e-01
2.565069564621854425e+00 9.994102604586152516e-01
2.565168743570789722e+00 9.994114598431788066e-01
2.565267922519724575e+00 9.994126571091018763e-01
2.565367101468659872e+00 9.994138522577298289e-01
2.565466280417595168e+00 9.994150452904185800e-01
2.565565459366530465e+00 9.994162362085314832e-01
2.565664638315465318e+00 9.994174250134425508e-01
2.565763817264400615e+00 9.994186117065343433e-01
2.565862996213335911e+00 9.994197962891985254e-01
2.565962175162270764e+00 9.994209787628365316e-01
2.566061354111206061e+00 9.994221591288592332e-01
2.566160533060141358e+00 9.994233373886861616e-01
2.566259712009076654e+00 9.994245135437468397e-01
2.566358890958011507e+00 9.994256875954806718e-01
2.566458069906946804e+00 9.994268595453359438e-01
2.566557248855882101e+00 9.994280293947708227e-01
2.566656427804816953e+00 9.994291971452534673e-01
2.566755606753752250e+00 9.994303627982614735e-01
2.566854785702687547e+00 9.994315263552820960e-01
2.566953964651622844e+00 9.994326878178128037e-01
2.567053143600557696e+00 9.994338471873602803e-01
2.567152322549492993e+00 9.994350044654414233e-01
2.567251501498428290e+00 9.994361596535837888e-01
2.567350680447363143e+00 9.994373127533237033e-01
2.567449859396298439e+00 9.994384637662085957e-01
2.567549038345233736e+00 9.994396126937952207e-01
2.567648217294169033e+00 9.994407595376511022e-01
2.567747396243103886e+00 9.994419042993533120e-01
2.567846575192039182e+00 9.994430469804894690e-01
2.567945754140974479e+00 9.994441875826572952e-01
2.568044933089909776e+00 9.994453261074649486e-01
2.568144112038844629e+00 9.994464625565311344e-01
2.568243290987779925e+00 9.994475969314844388e-01
2.568342469936715222e+00 9.994487292339641060e-01
2.568441648885650075e+00 9.994498594656197055e-01
2.568540827834585372e+00 9.994509876281114646e-01
2.568640006783520668e+00 9.994521137231097141e-01
2.568739185732455965e+00 9.994532377522965527e-01
2.568838364681390818e+00 9.994543597173622951e-01
2.568937543630326115e+00 9.994554796200104674e-01
2.569036722579261411e+00 9.994565974619534776e-01
2.569135901528196264e+00 9.994577132449152801e-01
2.569235080477131561e+00 9.994588269706302652e-01
2.569334259426066858e+00 9.994599386408437036e-01
2.569433438375002154e+00 9.994610482573110799e-01
2.569532617323937007e+00 9.994621558217992030e-01
2.569631796272872304e+00 9.994632613360859841e-01
2.569730975221807601e+00 9.994643648019592153e-01
2.569830154170742453e+00 9.994654662212183460e-01
2.569929333119677750e+00 9.994665655956735950e-01
2.570028512068613047e+00 9.994676629271458390e-01
2.570127691017548344e+00 9.994687582174672791e-01
2.570226869966483196e+00 9.994698514684808854e-01
2.570326048915418493e+00 9.994709426820403975e-01
2.570425227864353790e+00 9.994720318600107678e-01
2.570524406813288643e+00 9.994731190042682734e-01
2.570623585762223939e+00 9.994742041166998492e-01
2.570722764711159236e+00 9.994752871992034216e-01
2.570821943660094533e+00 9.994763682536883520e-01
2.570921122609029386e+00 9.994774472820751043e-01
2.571020301557964682e+00 9.994785242862948005e-01
2.571119480506899979e+00 9.994795992682904417e-01
2.571218659455834832e+00 9.994806722300151325e-01
2.571317838404770129e+00 9.994817431734340785e-01
2.571417017353705425e+00 9.994828121005240318e-01
2.571516196302640722e+00 9.994838790132710704e-01
2.571615375251575575e+00 9.994849439136745950e-01
2.571714554200510872e+00 9.994860068037434431e-01
2.571813733149446168e+00 9.994870676854992197e-01
2.571912912098381465e+00 9.994881265609737442e-01
2.572012091047316318e+00 9.994891834322106039e-01
2.572111269996251615e+00 9.994902383012640446e-01
2.572210448945186911e+00 9.994912911702000802e-01
2.572309627894121764e+00 9.994923420410959380e-01
2.572408806843057061e+00 9.994933909160400587e-01
2.572507985791992358e+00 9.994944377971319849e-01
2.572607164740927654e+00 9.994954826864824726e-01
2.572706343689862507e+00 9.994965255862139353e-01
2.572805522638797804e+00 9.994975664984595554e-01
2.572904701587733101e+00 9.994986054253643948e-01
2.573003880536667953e+00 9.994996423690842846e-01
2.573103059485603250e+00 9.995006773317866022e-01
2.573202238434538547e+00 9.995017103156494942e-01
2.573301417383473844e+00 9.995027413228632085e-01
2.573400596332408696e+00 9.995037703556288733e-01
2.573499775281343993e+00 9.995047974161583859e-01
2.573598954230279290e+00 9.995058225066753010e-01
2.573698133179214143e+00 9.995068456294149417e-01
2.573797312128149439e+00 9.995078667866228450e-01
2.573896491077084736e+00 9.995088859805565384e-01
2.573995670026020033e+00 9.995099032134845407e-01
2.574094848974954886e+00 9.995109184876861397e-01
2.574194027923890182e+00 9.995119318054525026e-01
2.574293206872825479e+00 9.995129431690858990e-01
2.574392385821760332e+00 9.995139525808994785e-01
2.574491564770695629e+00 9.995149600432174930e-01
2.574590743719630925e+00 9.995159655583752967e-01
2.574689922668566222e+00 9.995169691287201230e-01
2.574789101617501075e+00 9.995179707566093086e-01
2.574888280566436372e+00 9.995189704444118473e-01
2.574987459515371668e+00 9.995199681945081682e-01
2.575086638464306521e+00 9.995209640092885817e-01
2.575185817413241818e+00 9.995219578911557212e-01
2.575284996362177115e+00 9.995229498425222125e-01
2.575384175311112411e+00 9.995239398658127827e-01
2.575483354260047264e+00 9.995249279634621509e-01
2.575582533208982561e+00 9.995259141379163603e-01
2.575681712157917858e+00 9.995268983916324457e-01
2.575780891106853154e+00 9.995278807270780996e-01
2.575880070055788007e+00 9.995288611467324502e-01
2.575979249004723304e+00 9.995298396530850615e-01
2.576078427953658601e+00 9.995308162486362669e-01
2.576177606902593453e+00 9.995317909358975017e-01
2.576276785851528750e+00 9.995327637173903046e-01
2.576375964800464047e+00 9.995337345956483155e-01
2.576475143749399344e+00 9.995347035732145002e-01
2.576574322698334196e+00 9.995356706526432600e-01
2.576673501647269493e+00 9.995366358364990989e-01
2.576772680596204790e+00 9.995375991273584004e-01
2.576871859545139642e+00 9.995385605278062080e-01
2.576971038494074939e+00 9.995395200404401104e-01
2.577070217443010236e+00 9.995404776678664671e-01
2.577169396391945533e+00 9.995414334127035172e-01
2.577268575340880385e+00 9.995423872775789365e-01
2.577367754289815682e+00 9.995433392651316140e-01
2.577466933238750979e+00 9.995442893780103200e-01
2.577566112187685832e+00 9.995452376188742605e-01
2.577665291136621128e+00 9.995461839903930779e-01
2.577764470085556425e+00 9.995471284952465174e-01
2.577863649034491722e+00 9.995480711361246495e-01
2.577962827983426575e+00 9.995490119157276476e-01
2.578062006932361871e+00 9.995499508367660102e-01
2.578161185881297168e+00 9.995508879019597837e-01
2.578260364830232021e+00 9.995518231140401166e-01
2.578359543779167318e+00 9.995527564757469285e-01
2.578458722728102614e+00 9.995536879898309079e-01
2.578557901677037911e+00 9.995546176590527354e-01
2.578657080625972764e+00 9.995555454861821953e-01
2.578756259574908061e+00 9.995564714739993972e-01
2.578855438523843358e+00 9.995573956252944425e-01
2.578954617472778210e+00 9.995583179428670917e-01
2.579053796421713507e+00 9.995592384295260979e-01
2.579152975370648804e+00 9.995601570880906506e-01
2.579252154319584101e+00 9.995610739213892648e-01
2.579351333268518953e+00 9.995619889322596707e-01
2.579450512217454250e+00 9.995629021235495903e-01
2.579549691166389547e+00 9.995638134981159606e-01
2.579648870115324844e+00 9.995647230588248222e-01
2.579748049064259696e+00 9.995656308085519859e-01
2.579847228013194993e+00 9.995665367501821441e-01
2.579946406962130290e+00 9.995674408866093152e-01
2.580045585911065142e+00 9.995683432207367325e-01
2.580144764860000439e+00 9.995692437554766219e-01
2.580243943808935736e+00 9.995701424937506463e-01
2.580343122757871033e+00 9.995710394384887953e-01
2.580442301706805885e+00 9.995719345926307176e-01
2.580541480655741182e+00 9.995728279591237220e-01
2.580640659604676479e+00 9.995737195409252207e-01
2.580739838553611332e+00 9.995746093410012856e-01
2.580839017502546628e+00 9.995754973623254269e-01
2.580938196451481925e+00 9.995763836078809250e-01
2.581037375400417222e+00 9.995772680806592758e-01
2.581136554349352075e+00 9.995781507836604129e-01
2.581235733298287371e+00 9.995790317198932629e-01
2.581334912247222668e+00 9.995799108923743015e-01
2.581434091196157521e+00 9.995807883041283315e-01
2.581533270145092818e+00 9.995816639581890373e-01
2.581632449094028114e+00 9.995825378575983189e-01
2.581731628042963411e+00 9.995834100054054039e-01
2.581830806991898264e+00 9.995842804046677355e-01
2.581929985940833561e+00 9.995851490584517496e-01
2.582029164889768857e+00 9.995860159698303216e-01
2.582128343838703710e+00 9.995868811418853195e-01
2.582227522787639007e+00 9.995877445777059389e-01
2.582326701736574304e+00 9.995886062803893690e-01
2.582425880685509600e+00 9.995894662530394603e-01
2.582525059634444453e+00 9.995903244987689451e-01
2.582624238583379750e+00 9.995911810206974391e-01
2.582723417532315047e+00 9.995920358219517743e-01
2.582822596481249899e+00 9.995928889056666655e-01
2.582921775430185196e+00 9.995937402749834888e-01
2.583020954379120493e+00 9.995945899330518358e-01
2.583120133328055790e+00 9.995954378830269604e-01
2.583219312276990642e+00 9.995962841280724431e-01
2.583318491225925939e+00 9.995971286713586368e-01
2.583417670174861236e+00 9.995979715160625556e-01
2.583516849123796533e+00 9.995988126653677641e-01
2.583616028072731385e+00 9.995996521224653764e-01
2.583715207021666682e+00 9.996004898905528346e-01
2.583814385970601979e+00 9.996013259728337985e-01
2.583913564919536832e+00 9.996021603725192550e-01
2.584012743868472128e+00 9.996029930928262974e-01
2.584111922817407425e+00 9.996038241369779032e-01
2.584211101766342722e+00 9.996046535082045992e-01
2.584310280715277575e+00 9.996054812097416864e-01
2.584409459664212871e+00 9.996063072448320153e-01
